spkt,spkid
569.3499999998561,45.0
570.0499999998555,57.0
570.3999999998551,95.0
570.4499999998551,83.0
570.9499999998546,67.0
571.9999999998537,78.0
572.4499999998533,85.0
573.1999999998526,99.0
573.5999999998522,18.0
573.5999999998522,65.0
573.5999999998522,94.0
573.849999999852,2.0
573.849999999852,74.0
574.3499999998515,92.0
575.0499999998509,90.0
575.6499999998504,56.0
576.8499999998493,88.0
576.8999999998492,80.0
577.7499999998485,81.0
578.4999999998478,86.0
578.9499999998474,91.0
579.399999999847,11.0
580.1499999998463,47.0
583.0499999998436,9.0
583.5499999998432,89.0
583.9499999998428,93.0
584.2999999998425,84.0
585.1499999998417,87.0
585.2499999998416,26.0
585.4999999998414,23.0
585.7999999998411,71.0
587.04999999984,10.0
587.5999999998395,43.0
587.9499999998392,85.0
588.5999999998386,80.0
588.6999999998385,81.0
588.7999999998384,86.0
588.9999999998382,88.0
589.6499999998376,91.0
590.0499999998373,40.0
590.349999999837,67.0
591.449999999836,46.0
591.8499999998356,83.0
592.6499999998349,45.0
593.2999999998343,7.0
593.8499999998338,78.0
595.3499999998324,82.0
596.1999999998317,41.0
596.949999999831,53.0
597.0999999998309,89.0
597.99999999983,73.0
598.3999999998297,54.0
599.6499999998285,52.0
599.7499999998284,30.0
599.9999999998282,69.0
600.4999999998278,34.0
600.5999999998277,20.0
602.0499999998264,38.0
602.1499999998263,81.0
602.3499999998261,9.0
602.6499999998258,97.0
602.9999999998255,70.0
602.9999999998255,86.0
603.0499999998254,88.0
603.2999999998252,83.0
603.3999999998251,85.0
603.3999999998251,87.0
604.2999999998243,21.0
604.9999999998237,76.0
605.1499999998235,84.0
605.3499999998234,33.0
606.2499999998225,29.0
606.4499999998224,80.0
606.4999999998223,82.0
606.5999999998222,77.0
608.99999999982,19.0
609.8499999998193,26.0
610.8499999998184,18.0
611.1499999998181,0.0
611.199999999818,74.0
611.4999999998178,95.0
612.1499999998172,11.0
612.299999999817,96.0
613.3499999998161,45.0
613.399999999816,55.0
613.8999999998156,85.0
614.1999999998153,88.0
614.6999999998148,86.0
614.9999999998146,7.0
615.0499999998145,82.0
615.7499999998139,84.0
616.2499999998134,10.0
616.5999999998131,93.0
617.2999999998125,90.0
617.799999999812,2.0
617.9499999998119,69.0
618.2499999998116,3.0
618.3499999998115,89.0
618.7999999998111,81.0
618.9999999998109,83.0
619.1999999998108,65.0
619.1999999998108,92.0
619.7499999998103,35.0
619.7999999998102,75.0
620.04999999981,23.0
620.1499999998099,98.0
621.1999999998089,44.0
622.0499999998082,87.0
622.249999999808,43.0
622.4999999998078,6.0
622.8499999998074,80.0
625.2499999998053,5.0
625.7999999998048,9.0
625.8499999998047,41.0
626.2999999998043,46.0
627.3499999998033,78.0
628.2499999998025,42.0
628.3499999998024,84.0
628.799999999802,85.0
628.9999999998018,82.0
629.4499999998014,86.0
629.5499999998013,83.0
629.6499999998013,89.0
629.7499999998012,62.0
629.949999999801,81.0
630.2499999998007,67.0
630.7499999998003,21.0
631.1999999997998,31.0
631.6999999997994,38.0
631.8499999997993,92.0
632.9999999997982,14.0
633.3999999997978,91.0
634.1999999997971,94.0
634.8499999997965,93.0
635.6499999997958,33.0
635.9999999997955,99.0
636.6999999997948,88.0
638.2499999997934,1.0
638.4999999997932,18.0
639.3999999997924,89.0
639.849999999792,96.0
639.9999999997918,69.0
640.5999999997913,83.0
641.1499999997908,11.0
641.6999999997903,80.0
641.9499999997901,98.0
643.099999999789,92.0
643.1999999997889,86.0
643.2999999997888,87.0
643.5499999997886,84.0
643.6499999997885,26.0
644.0499999997882,79.0
644.1499999997881,81.0
645.299999999787,82.0
645.4999999997868,41.0
645.5499999997868,2.0
645.5999999997867,27.0
646.7999999997857,75.0
647.1999999997853,85.0
647.7999999997847,88.0
648.2999999997843,0.0
648.3999999997842,94.0
649.4999999997832,89.0
649.699999999783,43.0
650.0999999997827,45.0
650.3499999997824,10.0
652.2499999997807,48.0
653.1999999997798,80.0
654.6999999997785,96.0
654.8999999997783,50.0
655.2999999997779,78.0
656.1999999997771,83.0
656.299999999777,98.0
657.0499999997763,63.0
657.3499999997761,59.0
657.4999999997759,65.0
657.5499999997759,64.0
658.1499999997753,4.0
658.1499999997753,85.0
658.3499999997752,81.0
658.5999999997749,52.0
658.6499999997749,84.0
658.9999999997746,86.0
659.1999999997744,70.0
659.8499999997738,53.0
660.2999999997734,7.0
660.5999999997731,89.0
660.749999999773,88.0
661.1999999997726,44.0
661.2999999997725,82.0
661.4499999997723,92.0
661.9499999997719,80.0
662.7499999997711,55.0
662.899999999771,87.0
663.3999999997706,19.0
664.4499999997696,9.0
665.7999999997684,30.0
666.4499999997678,99.0
667.0999999997672,67.0
667.1499999997671,74.0
667.6499999997667,83.0
668.4999999997659,2.0
670.3999999997642,69.0
670.4499999997641,26.0
670.549999999764,93.0
672.1999999997626,11.0
672.5499999997622,62.0
672.6999999997621,98.0
673.1999999997616,73.0
673.3999999997615,86.0
673.9999999997609,25.0
674.6499999997603,3.0
674.6499999997603,87.0
674.94999999976,31.0
675.2499999997598,23.0
675.2499999997598,89.0
676.049999999759,15.0
676.4499999997587,82.0
676.6499999997585,81.0
676.8999999997583,85.0
677.249999999758,83.0
677.5499999997577,54.0
677.8999999997574,77.0
678.0499999997572,80.0
678.249999999757,34.0
678.349999999757,10.0
679.1499999997562,88.0
679.1999999997562,71.0
679.1999999997562,84.0
679.349999999756,96.0
679.449999999756,63.0
679.6499999997558,7.0
679.6999999997557,92.0
680.9999999997546,45.0
681.9499999997537,1.0
681.9499999997537,97.0
682.0999999997535,65.0
682.3499999997533,53.0
682.5499999997531,41.0
682.5499999997531,86.0
683.0999999997526,98.0
683.4499999997523,78.0
685.3499999997506,2.0
685.6999999997503,75.0
686.1499999997499,89.0
686.6999999997494,18.0
686.7499999997493,82.0
688.0499999997481,19.0
688.7499999997475,68.0
688.9999999997473,85.0
689.1499999997471,83.0
689.7999999997465,46.0
689.8999999997465,4.0
690.8999999997455,40.0
691.0499999997454,26.0
691.0999999997454,92.0
691.3999999997451,88.0
692.4499999997441,17.0
692.9499999997437,58.0
692.9499999997437,99.0
693.0499999997436,87.0
693.0499999997436,97.0
693.2999999997434,80.0
693.3999999997433,86.0
693.9499999997428,81.0
694.1499999997426,84.0
694.2499999997425,95.0
694.799999999742,9.0
694.9499999997419,52.0
694.9999999997418,94.0
695.2999999997415,16.0
695.2999999997415,38.0
695.6499999997412,20.0
697.1999999997398,93.0
697.3999999997396,23.0
697.8499999997392,30.0
698.2499999997389,89.0
698.5999999997385,85.0
699.7499999997375,96.0
703.8999999997337,77.0
704.3999999997333,41.0
704.4999999997332,99.0
704.5999999997331,43.0
707.0499999997309,69.0
707.1999999997307,88.0
707.4499999997305,83.0
707.4999999997304,82.0
707.5499999997304,91.0
707.7999999997302,89.0
707.99999999973,80.0
708.6499999997294,86.0
708.8999999997292,92.0
709.7999999997284,93.0
710.3499999997279,90.0
710.3999999997278,5.0
710.4999999997277,87.0
710.6999999997275,75.0
710.8999999997274,96.0
711.3999999997269,62.0
711.4999999997268,24.0
712.0499999997263,34.0
713.3999999997251,81.0
713.7499999997248,11.0
713.8999999997246,84.0
714.3499999997242,85.0
716.1999999997225,2.0
716.6999999997221,88.0
717.3499999997215,46.0
717.9999999997209,94.0
718.2999999997206,65.0
719.8499999997192,80.0
720.4499999997187,7.0
721.3499999997179,83.0
721.5999999997176,86.0
721.7499999997175,59.0
722.6499999997167,71.0
723.399999999716,23.0
723.7999999997156,98.0
724.2999999997152,52.0
724.6499999997149,82.0
724.7499999997148,89.0
724.8999999997146,78.0
725.3499999997142,63.0
725.3999999997142,0.0
725.599999999714,95.0
726.1499999997135,81.0
726.3999999997133,84.0
726.4499999997132,87.0
727.4999999997123,85.0
728.5999999997113,26.0
729.0999999997108,94.0
729.1499999997108,88.0
729.7499999997102,25.0
729.8999999997101,58.0
730.6499999997094,18.0
731.099999999709,41.0
732.3499999997078,67.0
732.3999999997078,80.0
733.5999999997067,86.0
734.5999999997058,93.0
734.6499999997058,92.0
735.2999999997052,83.0
735.3999999997051,96.0
736.7499999997038,21.0
741.1499999996998,87.0
741.1499999996998,95.0
741.1499999996998,98.0
742.2499999996988,34.0
742.2499999996988,88.0
742.6999999996984,74.0
743.3999999996978,48.0
743.5999999996976,5.0
744.1499999996971,91.0
745.7499999996957,85.0
746.3999999996951,82.0
746.3999999996951,89.0
746.499999999695,80.0
746.5999999996949,81.0
746.5999999996949,96.0
746.7499999996948,86.0
746.8999999996946,83.0
747.4499999996941,30.0
747.6999999996939,84.0
748.0999999996935,62.0
748.649999999693,65.0
748.7499999996929,36.0
749.4999999996922,43.0
750.9999999996909,26.0
751.1499999996907,93.0
751.6999999996902,75.0
752.1499999996898,88.0
754.199999999688,19.0
756.1499999996862,45.0
758.3499999996842,77.0
758.7999999996838,69.0
761.7999999996811,97.0
761.899999999681,82.0
761.899999999681,89.0
761.9999999996809,3.0
762.1999999996807,55.0
762.2999999996806,67.0
762.8999999996801,99.0
763.4499999996796,47.0
763.8499999996792,38.0
763.9999999996791,64.0
764.9499999996782,7.0
765.0499999996781,60.0
765.0499999996781,98.0
765.199999999678,80.0
765.2499999996779,87.0
765.4499999996777,85.0
765.6499999996776,83.0
765.8999999996773,96.0
766.3999999996769,84.0
767.1499999996762,86.0
767.2999999996761,81.0
767.9499999996755,17.0
768.0499999996754,70.0
768.0999999996753,40.0
768.3499999996751,88.0
768.9499999996746,90.0
769.549999999674,18.0
772.0499999996717,89.0
772.3999999996714,95.0
776.5999999996676,91.0
776.9999999996672,78.0
777.8499999996665,98.0
777.8999999996664,43.0
779.0999999996653,87.0
779.3499999996651,86.0
779.5999999996649,74.0
780.2999999996642,83.0
780.6499999996639,80.0
780.7999999996638,82.0
781.7499999996629,84.0
782.0999999996626,42.0
782.4499999996623,27.0
783.2499999996616,93.0
783.4999999996613,23.0
783.6499999996612,85.0
783.799999999661,5.0
784.1999999996607,88.0
784.5499999996604,71.0
784.7999999996601,99.0
785.6999999996593,69.0
785.6999999996593,95.0
785.9499999996591,89.0
786.5999999996585,81.0
786.8499999996583,11.0
787.7499999996575,52.0
787.7999999996574,73.0
788.249999999657,87.0
789.0499999996563,67.0
789.349999999656,86.0
789.7499999996556,9.0
791.0999999996544,19.0
793.2499999996525,83.0
793.8499999996519,0.0
793.8999999996519,25.0
793.9499999996518,45.0
793.9999999996518,41.0
794.7499999996511,10.0
795.2999999996506,26.0
795.7499999996502,97.0
795.7999999996501,56.0
796.999999999649,85.0
797.1499999996489,81.0
797.1999999996489,86.0
797.1999999996489,89.0
797.2999999996488,6.0
797.4499999996486,88.0
797.4999999996486,82.0
797.6999999996484,84.0
797.8499999996483,87.0
798.099999999648,80.0
798.149999999648,7.0
798.7499999996475,98.0
799.249999999647,58.0
799.3499999996469,78.0
799.4999999996468,28.0
801.2499999996452,18.0
802.9999999996436,83.0
803.1999999996434,65.0
803.9999999996427,75.0
805.0499999996417,90.0
805.1999999996416,94.0
806.4999999996404,38.0
807.2999999996397,2.0
808.7999999996383,84.0
809.6999999996375,93.0
809.8499999996374,86.0
810.3499999996369,80.0
812.6499999996348,91.0
813.3999999996341,37.0
813.549999999634,63.0
813.7999999996338,95.0
813.9499999996336,3.0
815.2499999996325,33.0
815.5499999996322,92.0
815.8999999996319,9.0
816.7499999996311,89.0
816.899999999631,74.0
816.899999999631,87.0
817.0499999996308,82.0
817.0999999996308,85.0
818.8499999996292,5.0
818.999999999629,41.0
819.1999999996289,96.0
819.6499999996284,24.0
819.6999999996284,98.0
820.6999999996275,88.0
820.7999999996274,36.0
820.8499999996274,11.0
820.9499999996273,81.0
821.7499999996265,90.0
821.7999999996265,83.0
822.4499999996259,86.0
822.6499999996257,34.0
824.3999999996241,45.0
824.6499999996239,18.0
826.6499999996221,91.0
828.0999999996208,80.0
828.3499999996205,67.0
828.6999999996202,40.0
828.7999999996201,78.0
828.99999999962,84.0
829.0499999996199,85.0
829.4499999996195,93.0
830.3499999996187,99.0
830.4499999996186,19.0
830.7999999996183,71.0
830.9999999996181,51.0
831.2499999996179,97.0
831.3499999996178,87.0
831.6999999996175,81.0
832.1499999996171,89.0
832.249999999617,82.0
833.1499999996162,1.0
833.4499999996159,2.0
833.6999999996157,23.0
834.1999999996152,86.0
834.2999999996151,88.0
834.4999999996149,22.0
834.9499999996145,33.0
834.9499999996145,83.0
834.9999999996145,43.0
835.549999999614,94.0
835.8999999996137,77.0
838.4999999996113,26.0
839.4999999996104,53.0
839.6499999996103,25.0
839.89999999961,85.0
839.94999999961,38.0
840.0999999996098,90.0
841.0999999996089,11.0
841.4499999996086,30.0
841.5999999996085,44.0
842.3999999996078,96.0
842.8999999996073,86.0
843.1499999996071,89.0
843.3499999996069,69.0
844.2499999996061,84.0
844.2499999996061,87.0
844.299999999606,73.0
844.6499999996057,9.0
844.9499999996054,80.0
844.9999999996054,99.0
845.7499999996047,48.0
847.8499999996028,82.0
847.8499999996028,95.0
848.3499999996023,85.0
848.7999999996019,4.0
849.3499999996014,81.0
849.6999999996011,76.0
850.1499999996007,5.0
850.5999999996003,46.0
850.6499999996003,66.0
850.7999999996001,58.0
852.9499999995982,88.0
853.149999999598,86.0
853.5499999995976,83.0
853.6999999995975,87.0
853.8499999995973,80.0
854.0499999995972,84.0
854.8999999995964,45.0
855.4499999995959,93.0
856.0499999995953,52.0
856.2999999995951,20.0
856.8999999995946,34.0
857.1999999995943,96.0
857.4499999995941,94.0
859.2999999995924,7.0
859.3999999995923,98.0
859.5999999995921,89.0
860.5499999995913,41.0
861.0499999995908,63.0
861.2999999995906,38.0
862.7499999995892,11.0
863.049999999589,67.0
863.4999999995886,23.0
864.4499999995877,86.0
864.5999999995876,82.0
864.6999999995875,83.0
864.8499999995873,87.0
864.9999999995872,81.0
865.1499999995871,78.0
865.2999999995869,80.0
865.3499999995869,88.0
865.9499999995863,97.0
866.1499999995862,73.0
866.1499999995862,84.0
866.1499999995862,91.0
866.2499999995861,93.0
866.9499999995854,62.0
866.9999999995854,59.0
867.6499999995848,49.0
867.7999999995847,26.0
867.9499999995845,0.0
868.4499999995841,15.0
870.2999999995824,74.0
870.4499999995822,85.0
870.699999999582,65.0
871.849999999581,54.0
873.5999999995794,71.0
874.1499999995789,89.0
874.6999999995784,90.0
874.8499999995782,69.0
875.3999999995777,86.0
875.6999999995775,77.0
875.7999999995774,92.0
876.2999999995769,17.0
877.6499999995757,96.0
878.3499999995751,70.0
878.399999999575,87.0
878.4999999995749,81.0
878.5499999995749,5.0
879.6499999995739,83.0
879.6499999995739,93.0
879.7999999995737,82.0
880.3999999995732,2.0
880.7999999995728,40.0
881.9999999995717,84.0
882.0999999995717,80.0
882.4999999995713,16.0
882.5499999995712,23.0
884.1999999995697,85.0
884.4999999995695,52.0
885.1999999995688,53.0
885.2999999995687,58.0
885.8999999995682,89.0
886.099999999568,33.0
887.1499999995671,11.0
887.2999999995669,88.0
887.2999999995669,95.0
887.3499999995669,98.0
887.3999999995668,86.0
888.6499999995657,83.0
889.6499999995648,87.0
890.0499999995644,90.0
890.2499999995642,7.0
890.499999999564,18.0
891.0999999995635,9.0
891.6999999995629,30.0
892.2499999995624,43.0
892.8499999995619,81.0
893.0999999995616,19.0
893.6499999995611,29.0
893.749999999561,10.0
893.9499999995609,80.0
894.4499999995604,82.0
894.6999999995602,96.0
894.89999999956,74.0
895.3999999995596,85.0
896.6499999995584,34.0
896.6999999995584,26.0
896.6999999995584,92.0
896.7999999995583,38.0
897.3499999995578,42.0
897.4999999995576,78.0
898.149999999557,83.0
898.149999999557,84.0
898.6999999995566,2.0
899.4499999995559,54.0
899.7999999995556,86.0
900.0999999995553,87.0
900.1499999995552,89.0
900.7999999995546,76.0
901.0499999995544,81.0
901.0499999995544,97.0
901.0999999995544,62.0
901.9499999995536,91.0
902.2999999995533,90.0
902.2999999995533,93.0
902.8499999995528,73.0
905.0499999995508,69.0
905.1499999995507,1.0
905.3999999995505,96.0
906.2499999995497,56.0
906.7999999995492,77.0
907.3499999995487,80.0
907.3999999995486,31.0
908.3999999995477,52.0
908.5999999995475,20.0
908.9999999995472,63.0
909.0499999995471,27.0
909.149999999547,99.0
909.8999999995464,82.0
910.0499999995462,84.0
910.0999999995462,92.0
910.6499999995457,7.0
910.9499999995454,81.0
911.2999999995451,88.0
911.449999999545,83.0
911.7999999995446,86.0
912.2999999995442,65.0
912.2999999995442,89.0
912.3999999995441,87.0
913.0499999995435,85.0
913.2499999995433,95.0
913.599999999543,64.0
913.8499999995428,50.0
913.9499999995427,45.0
914.5999999995421,55.0
915.0499999995417,43.0
916.6499999995402,19.0
917.2499999995397,80.0
917.3999999995395,0.0
918.8999999995382,30.0
919.4999999995376,82.0
921.0999999995362,71.0
921.1499999995361,87.0
921.349999999536,89.0
921.7999999995355,74.0
922.0499999995353,46.0
922.0499999995353,91.0
922.399999999535,81.0
922.449999999535,10.0
922.5999999995348,9.0
922.6999999995347,96.0
923.3499999995341,38.0
923.6499999995339,41.0
923.8499999995337,90.0
924.4999999995331,86.0
924.9499999995327,97.0
925.0499999995326,88.0
925.1499999995325,18.0
925.4499999995322,85.0
925.5499999995321,80.0
925.649999999532,84.0
925.699999999532,83.0
926.1499999995316,8.0
927.0999999995307,23.0
927.6999999995302,76.0
929.1999999995288,98.0
932.9999999995254,89.0
934.1499999995243,67.0
934.1999999995243,78.0
935.9999999995226,93.0
936.3999999995223,73.0
936.4999999995222,77.0
936.9499999995218,81.0
936.9499999995218,83.0
937.2999999995214,84.0
938.84999999952,85.0
938.94999999952,87.0
939.2499999995197,5.0
939.3499999995196,82.0
939.5999999995194,80.0
939.6999999995193,22.0
939.6999999995193,63.0
940.6499999995184,88.0
941.049999999518,25.0
941.2999999995178,27.0
942.149999999517,97.0
942.3499999995169,42.0
942.7999999995164,86.0
942.9999999995163,11.0
942.9999999995163,71.0
943.8499999995155,89.0
944.0999999995153,65.0
944.5499999995149,69.0
945.7499999995138,96.0
947.0499999995126,81.0
947.0999999995125,91.0
947.3999999995123,92.0
947.5999999995121,95.0
947.649999999512,84.0
948.2499999995115,90.0
948.3999999995114,44.0
949.89999999951,10.0
953.0499999995071,75.0
953.2499999995069,45.0
953.7999999995064,74.0
953.9499999995063,41.0
955.4999999995049,24.0
955.7499999995047,93.0
956.0499999995044,38.0
956.2999999995042,82.0
956.449999999504,2.0
956.6999999995038,85.0
956.7499999995038,86.0
956.8499999995037,18.0
957.0499999995035,89.0
957.0999999995034,83.0
957.2499999995033,81.0
957.2999999995033,80.0
957.9999999995026,88.0
958.0999999995025,0.0
958.3499999995023,46.0
958.3499999995023,87.0
958.7999999995019,16.0
959.0999999995016,90.0
959.5999999995012,62.0
959.9999999995008,96.0
960.2499999995006,40.0
960.4499999995004,78.0
960.6499999995002,7.0
961.0499999994998,84.0
961.2499999994997,23.0
961.6999999994993,36.0
963.4499999994977,98.0
963.7499999994974,21.0
964.3999999994968,67.0
964.6499999994966,11.0
964.6499999994966,69.0
964.9499999994963,95.0
968.0499999994935,26.0
968.0499999994935,94.0
968.3499999994932,87.0
968.4499999994931,89.0
968.7999999994928,86.0
969.0499999994926,54.0
969.7999999994919,15.0
969.8999999994918,52.0
969.8999999994918,91.0
970.9999999994908,25.0
971.0499999994908,30.0
971.0499999994908,93.0
972.2999999994896,80.0
972.2999999994896,97.0
972.4499999994895,81.0
972.7999999994892,83.0
972.949999999489,85.0
972.999999999489,88.0
973.2499999994888,92.0
973.5499999994885,58.0
973.7499999994883,17.0
974.1999999994879,9.0
974.5499999994876,41.0
974.8499999994873,43.0
975.2499999994869,5.0
975.2999999994869,13.0
975.9499999994863,42.0
976.5499999994857,74.0
976.9499999994854,84.0
977.349999999485,89.0
977.4999999994849,87.0
977.6499999994847,82.0
978.2499999994842,98.0
978.2999999994842,77.0
978.6499999994838,86.0
979.0499999994835,71.0
979.0499999994835,73.0
979.8999999994827,78.0
980.4499999994822,67.0
980.699999999482,20.0
980.699999999482,55.0
980.8499999994818,38.0
982.2499999994806,81.0
982.2499999994806,94.0
982.4499999994804,99.0
982.5999999994802,76.0
982.9499999994799,18.0
983.1499999994797,23.0
984.1499999994788,83.0
984.4999999994785,65.0
985.2499999994778,2.0
986.2499999994769,85.0
986.6499999994766,59.0
986.8499999994764,88.0
987.6999999994756,40.0
987.8999999994754,1.0
988.8499999994746,37.0
991.1999999994724,95.0
991.649999999472,45.0
991.7999999994719,47.0
992.3499999994714,82.0
993.2999999994705,87.0
993.2999999994705,89.0
993.6499999994702,41.0
993.6999999994702,21.0
994.1999999994697,56.0
994.8499999994691,61.0
994.8999999994691,53.0
995.4999999994685,84.0
995.5499999994685,92.0
995.5999999994684,94.0
995.7499999994683,80.0
997.4499999994667,69.0
997.8999999994663,83.0
998.299999999466,71.0
998.9999999994653,90.0
999.4499999994649,67.0
999.6999999994647,7.0
999.8999999994645,88.0
